0.017850617497397473,-0.053371348378668075,0.022590272936911234,0.1811175405322722,0.1838735825336501,0.09938467982995482,0.07491324050064159,0.03353007815967206,-0.062159217917076515,0.08159228913985717,0.07628565746888372,0.02148130301587697,0.11963136790976407,0.09895912071275859,0.028392484922592737,0.04883271753358085,0.05860675540608644,-0.037735943038761696,-0.10629541041936086,-0.01883856613925415,0.07763190562355488,0.04421211775613476,0.07920980466636018,0.09197303833482606,-0.07294611345337662,0.056558146198601396,0.002331958785247452,-0.0037542208579363677,-0.10717209211455249,0.07805798307027877,0.04925251634682618,0.058936278637151125,-0.13326920599972977,0.0776212104403217,0.20719623369086254,-0.00531096163289107,-0.0035269493673136176,0.09336280883720695,0.045382792864254645,0.09347393197740593,-0.09477650639199688,-0.029645661068360397,-0.012717430153789629,-0.07047015378755765,-0.03251915505288946,-0.023651895132836942,-0.0038706745368698643,0.06870158262422608,0.0172033992367625,0.05229138683301094,0.040663232635660275,0.013881844947590425,0.1855449199950798,-0.059073537163176905,0.006041594876990945,0.0770161954241826,0.08439109485206427,-0.026626199012783434,0.16757970233078867,0.07245958772219628,-0.030546384856260947,0.05340175977622042,0.015186865389345022,-0.002149947806409214,0.09285770653122968,0.033480077541079796,0.1114854118061897,0.16015593193164315,0.056687296625755154,0.11068227806472823,0.12743282216484658,0.2406399238755459,0.22285223529926226,0.12544085998549245,0.12283682039879545,0.08886693657529247,0.08680852746203445,-0.002894821609454645,-0.02036307492106015,0.06251174511220367,0.02207336308629343,-0.02606158486733459,0.05053256594201688,0.10590788366394822,-0.0034878386125298294,0.044176579215620064,0.07772250694589132,0.07996110349125374,-0.0020933412809957764,0.0829906112186174,0.08775851426007684,-0.06129539357538625,-0.11489231827755207,-0.0390499653992444,-0.004064903801941046,0.030806007987196616,0.07701927861748427,0.2781423259734031,0.22789976049447278,0.23708248918901906,0.17425877601342665,0.0832469429260701,0.2788405709411343,0.08877518812753289,-0.04239316793339917,-0.019282621971364603,-0.08704066299782882,0.09318603799943621,-0.03846102710587927,0.05322697386210692,-0.03524987520481992,0.053635196505215935,0.0612071409439519,-0.00537014808948114,-0.007034554502644668,0.1467828649641291,-0.01836975002937551,-0.058585300087079295,-0.05447148104316548,0.09475124446180981,-0.03072506651597461,-0.18650181040024644,-0.24400585816163786,-0.054665635431735755,-0.18976863339481434,-0.03787063463281541,-0.11551901564084989,-0.04643260451506054,0.010222146637501282,0.1264589691614799,0.1015498245265077,0.18571599614382234,0.18798064707336315,0.16735879544807697,-0.04017893540526159,-0.09600365136855298,-0.00968535387553467,0.032765368593008826,0.09274189053295805,0.14305887656031524,0.07132727084121478,0.04292065458259037,-0.02053141329906608,0.07425759506845407,0.10781502640846617,-0.03699800604296293,-0.07716701989763756,-0.26783610382239476,-0.2942812928299842,-0.3658842001212959,-0.4229281622040388,-0.2835317732857064,-0.16036594826500172,-0.11273548083978678,-0.14960981812713428,0.02688831387398684,-0.037656865225072354,0.033160338639413256,0.040175519843874546,0.15114556145259211,0.20742700985643497,0.08005213480548452,-0.0023473413816119102,-0.08764699772784935,0.021876721000289492,0.02328034505232021,0.1260075881278628,0.0028678776144145457,-0.0460861126114617,0.15999960259961452,0.02053692638552305,0.03718191194748361,0.06649459022670805,-0.12090410278375206,-0.2293203098440839,-0.3125329140593072,-0.33737582662597276,-0.3957451380859042,-0.30368497369776287,-0.18895802502649003,-0.18741965081528883,0.012624277776133714,-0.03915817378171772,-0.018529087790793448,-0.036521719497964164,-0.03957422299576306,0.010198504023268851,0.0652219647106982,0.038926997247805115,0.09490452234275976,-0.04602093656304161,-0.060258916386944916,-0.07056896719383367,0.12742041637238663,-0.016721044974095045,0.024737120202008356,0.032081300616148646,0.1032880983098654,0.13194751649352274,0.12333469908674714,-0.1947917414597695,-0.26302391639150385,-0.32132492182470357,-0.319880662403893,-0.28470912589914205,-0.1386671679124759,-0.20902503048051038,-0.09490897552051902,-0.008128844543737137,0.08627145400216644,0.01876663206327862,0.09839922618811932,-0.02190261407406544,-0.046863668710527585,0.18914907851746027,0.10477976587424921,0.11347235359242963,0.044320712123220356,-0.025299393249816754,-0.09550272430517981,-0.010652581619521841,0.04803188437499274,-0.022803773326145933,0.11641886266276623,0.18327095379336047,0.10326986567421448,0.08419267682672096,-0.09494800334731494,-0.237948488782579,-0.31077527011777045,-0.12160537370834619,-0.16658263754597813,-0.048457494952133105,0.11049783633540365,0.022921462363905812,0.05450902890563502,0.16084516117711734,0.04235272082859276,-0.027186192996347027,-0.045248619905950124,0.13617655991132202,-0.021000830089615258,0.06836026637294548,0.18111418309087354,0.04709819368938592,0.0009524918383008655,-0.09645250820645553,-0.0858236222840586,-0.148772740109097,0.01147083764597997,-0.11712780845262796,0.0559377381924445,0.0923854866277093,0.026009524540332663,0.07484180755053842,-0.025066063255821728,-0.20345323986750616,-0.23637695203279552,-0.09757326731711283,0.05250024334782396,0.2157740945214524,0.23702377655678677,0.11142628019131594,0.031948190925567006,0.04537824951135009,-0.11262641289807715,-0.2546185740748058,-0.30682745373874143,-0.17648703994663978,0.05174083990216604,-0.0020906189793784653,0.21468537892657213,0.015884584383672167,-0.052568120697034586,0.04018451693052165,-0.06585323469386957,-0.12255287578999581,-0.15380239827367234,-0.0734808203501713,-3.3126564783421454e-06,-0.015866492007549554,0.07277530108430949,0.047050595871236806,0.09657221966831067,-0.030794916167068555,-0.15410077654637686,-0.03431919219785112,0.1560183502333208,0.24042901310728085,0.0662601223883194,0.13927968468172733,-0.0299022362223277,-0.32245556219245186,-0.2602526881018501,-0.37059593983302175,-0.30999714649671145,-0.12276579029737034,0.07879365186222151,0.3845218189582229,0.1132755731311253,0.13835415948404256,0.13566947598396165,0.17394423407581863,0.1969948508153039,-0.14878556904253945,-0.1674087833521638,-0.16205552351264352,0.07849598363491596,0.07175514624306677,0.012979212302136155,0.10225301031496466,-0.11723020257394767,-0.07713447051781268,-0.0032455763543669186,0.18783931695898576,0.189358367542991,-0.000950876937266113,-0.07669752048363308,-0.07023752647168757,-0.100251544917017,-0.17451767844699373,-0.07984136652609082,-0.11876073957340617,-0.2912088709577334,0.05731358061190574,0.4744550745218404,0.4013889753479387,0.3259101868413832,0.29874056891738165,0.31145954320367025,0.4222048632091279,0.31482822354420836,0.0680036863968649,-0.18674434779940075,-0.08501380844673627,-0.15892558279428748,0.015622655935200671,0.09197898733565431,0.13757543375073694,0.04858280618193667,0.17270989245285742,0.1362635464242553,0.2859938764156818,0.08856097633229137,-0.1425522482554383,-0.1369095031163559,-0.1069553067486023,-0.37397843067628117,-0.06253510729311534,-0.20830490620699357,-0.038723132733238665,-0.027164752813814447,-0.03839152663300848,0.3482113224368817,0.4409403155240313,0.2770926548283649,0.2541844676377305,0.3609321205289919,0.5105038900327664,0.4690681001823757,0.2626563381604119,0.053103011164944224,-0.21878179966441083,-0.05742215789549783,9.431463902580184e-05,-0.10339069453812377,0.027085016732505317,0.08667013250757051,0.0746330268700471,0.19031960769999526,0.1713791447751641,0.0981106409686459,-0.2168306451740146,-0.09737821244757346,-0.19810996191634891,-0.16923075328854534,-0.3114933746697125,-0.1409715482193169,-0.0015198059268641249,-0.01725058886647845,0.020342020074607083,0.24897952057203995,-0.08336579725541149,0.07630329724181242,0.06411754416284698,0.2845679875302767,0.47135403940489834,0.5353078827611751,0.310360930265295,0.1326087054490751,-0.1938858804640721,-0.15450081634789828,0.11759659515375907,-0.03275714306982847,0.08670070634214574,0.17365564425066965,0.2300785754799936,0.3417621554565016,0.1959742670686654,0.12366599769498521,0.1928234995019107,0.15944238094938637,0.09209708448302234,0.0952899428256635,-0.10313897929214844,-0.01150624836153296,0.025945692415986446,-0.015564236211566983,-0.027028185229906822,0.2351708102039977,0.03980934883747887,0.04412197028262593,-0.12201111910188431,0.0462629984928267,0.1503158398257728,0.32396642519231267,0.23674042713741786,-0.24869037173632214,0.016985675411836407,-0.08439560070679408,0.1302634978117639,0.017001748073663864,0.016381131368122408,0.10778130022221602,0.09353340981599599,0.3673545949733306,0.38444409023112863,0.5783367377124888,0.4891563781001524,0.3753878638952635,0.2627276727529791,0.20366165180834772,-0.10528940505439313,0.09388808415692332,-0.07522554831840118,-0.15872973319915148,-0.053373251304489465,0.09821898240921421,0.05672000944216813,0.019181644892248342,-0.06377966163622156,-0.09807854340409103,0.11246454363463383,0.04801762998431208,-0.21565540055864987,-0.2350369130345335,-0.1855552535731933,-0.02126867476609046,-0.004322582802242738,-0.026372562900714453,0.1695497192075846,0.07336978670633998,0.10751950569452173,0.3022491885455121,0.5447347070782527,0.765130919013414,0.7330269308024977,0.46392844275959233,0.5421194458773739,0.44917796815027644,0.18556825233815397,0.04436343547123811,0.10534838473600591,-0.04498933385442855,0.031171953225414925,-0.08357805675410744,-0.016971200709171037,-0.2423471879070654,-0.2877700664869066,-0.2262195488304273,-0.2758012007480966,-0.21984510468141655,-0.20179148987158171,-0.31117350385875875,-0.17454469999174238,-0.014011840300306848,0.049421711774102955,-0.04411012661299091,0.06833598684194384,-0.07576290560973965,-0.010105583017135622,0.17336550360144148,0.24648544678188972,0.5700962410198579,0.7418769975048014,0.7955930257942451,0.5794814214491064,0.5239028455184788,0.6134266994660657,0.41637324022204375,0.35242062852952705,0.015633253425235697,-0.11141667882663762,-0.40244633905922084,-0.3921225360973167,-0.2913765678070973,-0.2523829349147246,-0.35133472583160513,-0.027816730789372867,-0.1757838251652027,-0.3558745087681619,-0.3030529428402693,-0.07586644396033068,0.047346745438652776,0.2368016578656969,-0.0018462586510656297,0.10805997403827228,-0.016778307919903104,0.015329662378734813,0.1276781739981911,0.09040731262587481,0.17004233577791203,0.2306204324029961,0.12468656080124146,0.275121637865295,0.4812481859207401,0.4504758473252883,0.5326288723218928,0.2743328505702501,0.1242547108882613,-0.16291992634530328,-0.22237942070587105,-0.2306459274293402,-0.23505679975473803,-0.29695364333087965,-0.35135309312714064,-0.21127128646596652,-0.2267273047108581,-0.37670545550548973,-0.2524304290221527,-0.02317289283125112,0.0524716153368618,0.0731115458726205,0.002582470279275826,0.015157330886311798,0.0387529020415222,0.15954705216303988,0.06525165634370689,-0.024301385806420196,-0.06654090490243866,-0.16313328424662074,-0.14665661955923923,-0.12023788302923676,-0.12641591884598868,0.17403380449387582,0.19325303414525927,-0.0528778627827042,0.13757572581440114,-0.012130759461871643,-0.0675842285066012,-0.2324795131676668,-0.27629126598563064,-0.2649996206874159,-0.06527069149749508,-0.04345426702300055,-0.20279748180865276,-0.15121951393114372,-0.12666019954448834,0.026541797435447167,0.08103586283154186,0.14513603518293156,0.05290509777674418,0.019999627405440402,-0.049548471833368676,0.11151081767205416,0.012345452876658536,0.08234447267126153,-0.07756569029733164,-0.19433933571336093,-0.16338103795544795,-0.20289348025857043,-0.1451338724271036,-0.0804385387082768,0.2513124624619589,0.32433007553542526,0.3478414593713498,0.11293397873473023,-0.008499621068219476,-0.11710959873974876,-0.3407597816567159,-0.2615733556862872,-0.038406832427947825,-0.2593380206238343,-0.2749457725050197,-0.09637931751158318,-0.06612006766442234,-0.048692164221134676,-0.10102279561187086,0.09899274373409792,0.007937048580588755,0.03034476787174966,-0.004976125466452995,-0.012146358733126313,0.020400266608772227,-0.07351296835536937,-0.09154722116859587,-0.17146026449256338,-0.294301683221289,-0.2185988559945164,-0.09988957785311187,-0.020585982764112987,0.13170488611169046,0.20062086491650297,0.21658258530762672,0.3705478679026129,0.0055528638805707594,-0.016395881681989705,-0.25874462300942835,-0.09163712865189438,-0.18579126893429113,-0.2285129919364005,-0.19199610033477493,-0.18353224476003888,-0.08865093369868528,-0.0564605988038762,0.05615290928964956,0.06411083122517999,-0.05510692338673173,-0.04265000483438464,0.060525182246327476,0.01703712494069373,0.157640718172769,-0.02374678736674441,-0.15030573565064054,-0.21015152356563413,-0.16845120583506376,-0.03548076374146577,0.0685253456017597,0.1871220726197765,0.012867525296164797,0.10695184357755319,0.17766486040600385,0.16233342737994905,0.20513912218145777,0.08024572301990786,-0.0623287837004758,-0.19193623260826267,-0.27160866250497184,-0.1684528496133012,-0.19072613847214193,-0.18776884599515645,-0.09286709696127053,0.011035119980729024,-0.050926144511118855,-0.14070467212801993,-0.11876612202871865,0.03869503332326769,0.06505058379400505,-0.01584206832427207,0.07288715729979706,-0.1454915193927739,-0.02528304079700295,-0.01896922775321914,-0.07004030642193741,-0.12270570215346639,-0.15689592461415358,-0.14926590798434408,0.08711490485649732,0.15393491222690875,0.21899426319242626,0.2907849532176803,0.3123696614198647,0.3089821076603145,0.04023446927093212,-0.09711744640982416,-0.21262883016958675,-0.13123728821533706,-0.1657129230239613,-0.06845772091485025,0.1745331178583346,-0.04584260680298339,-0.043623916079059945,0.08831017181456614,0.03366796101099745,0.1271135941512184,0.014998184100364225,-0.0008019401738098119,0.056378447929531034,0.16620366984966917,0.023653294469771047,0.12721703743063742,0.039398021836831436,0.16713816326132594,0.17164485814230168,0.1274028943614048,0.18689668527857814,0.23265862895469194,0.3325320521231179,0.3771104338108596,0.33849212753641705,0.2735109680087745,0.10981722878355867,-0.09723426740221996,-0.017354465062538342,0.03466718013044807,-0.08938710914833697,-0.03079211198737302,-0.018469130065237312,0.010441535675876508,0.025199252100095597,0.025026052372522856,-0.10896571586349857,0.00938486599435829,0.04746580917481059,-0.09630795138344603,0.16532434230570175,0.06393873845922299,0.023704597798665735,0.009206834706563017,0.17978575729392834,0.1396387224421584,0.21778471422259968,0.2291222468378428,0.0600856490065021,-0.007360283153102968,0.20144036736625878,0.09880844137302888,0.11903720133742733,0.16766403737387328,0.05500384224606467,-0.1174716744433142,-0.026374476953743738,-0.019131280385334827,-0.016547309448409778,-0.07923197080342022,0.06592437886240826,0.012369343029816833,0.05466467915291225,0.04145062285451328,0.11057946483337612,0.10380405478930892,0.05699002178795202,0.06273725997934403,-0.08821021919608771,0.0438739323515373,0.1552426399829423,-0.0034652857638979746,0.011948194592149778,0.041821240430133806,0.11701981698068947,0.16983656645683295,0.2133624033335185,0.1998680025928186,0.08596130158374896,0.036498203705507666,0.23788771423159413,0.06551067438163664,-0.01919641798660585,0.13550909750397414,-0.0739681358298763,-0.010007300004664378,0.045991533023587,0.10239223173052463,0.05814956826016055,-0.011851364730836563,0.12178628077103938,0.1171838500589814,0.04942819840656267,-0.04486255120417749,-0.07742876254026222,0.0336128272347837,0.07512008388835884,-0.029073201962477063,0.049521191706195566,-0.06080690224671681,0.09903364822356955,-0.04458737046905302,-0.05075071891667456,0.042553555382267044,0.08151932854314729,0.2546997514240019,0.16052767863432965,0.0887405542116552,0.006650370390776114,0.006914970095437862,-0.13947961427825034,0.030003221725131528,0.05815074306450356,0.1522412710060314,-0.07880501366818346,0.059344205562578224,-0.078825598958196,-0.04097827072968179,-0.04471274711616221
